id,state,priority,created_at,updated_at,started_at,started_move,finished_move,started_dispense,finished_dispense,collected_at,ticket_item_failed,ingredient_id,ticket_id,mass,actual_mass,item_cost,location,ticket_id_counts,move_no_in_sequence,priority_list,ingredient_list
a6483e31-d3d7-4eec-8c73-6e23ea40cb89,TICKETITEM_DONE,100,2021-09-27 09:31:05.575022,2021-09-27 11:01:16.685925,2021-09-27 10:58:25.013727+00:00,2021-09-27 10:58:25.013727,2021-09-27 10:58:33.019078,2021-09-27 10:58:33.019078,2021-09-27 10:58:47.229116,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,d8967cde-d6d5-4445-ad66-0c17c67e0308,40000,43799,0.0,nan,8,3,"10, 40, 90, 100, 120, 130, 140, 150",nan
8c25b4b7-19c1-4bde-8ead-fc65287aec04,TICKETITEM_DONE,120,2021-09-27 09:31:05.578059,2021-09-27 11:01:16.686188,2021-09-27 10:58:47.455070+00:00,2021-09-27 10:58:47.455070,2021-09-27 10:58:57.084569,2021-09-27 10:58:57.084569,2021-09-27 10:59:10.662021,None,False,4c02a8a1-7b6d-43ef-b639-03f0b7b7a4b1,d8967cde-d6d5-4445-ad66-0c17c67e0308,15000,16151,0.0,nan,8,4,"10, 40, 90, 100, 120, 130, 140, 150",nan
f46d39a2-b082-488a-9acb-33f3427217a1,TICKETITEM_DONE,130,2021-09-27 09:31:05.581402,2021-09-27 11:01:16.686454,2021-09-27 10:59:11.022559+00:00,2021-09-27 10:59:11.022560,2021-09-27 10:59:19.330100,2021-09-27 10:59:19.330100,2021-09-27 10:59:32.755298,None,False,e1d855b2-f0b5-45d8-a1f8-a10ba21eed20,d8967cde-d6d5-4445-ad66-0c17c67e0308,2000,2000,0.0,nan,8,5,"10, 40, 90, 100, 120, 130, 140, 150",nan
61af5b95-3bf0-4b6d-b859-f1075c249c0e,TICKETITEM_DONE,140,2021-09-27 09:31:05.584673,2021-09-27 11:01:16.686718,2021-09-27 10:59:32.895142+00:00,2021-09-27 10:59:32.895142,2021-09-27 10:59:42.836702,2021-09-27 10:59:42.836702,2021-09-27 10:59:59.660075,None,False,e31c5ea0-00ba-4fb3-9bd6-185237ca1ceb,d8967cde-d6d5-4445-ad66-0c17c67e0308,50000,55525,0.0,nan,8,6,"10, 40, 90, 100, 120, 130, 140, 150",nan
bd623adb-cafe-4c6b-97ac-80a445718ec5,TICKETITEM_DONE,150,2021-09-27 09:31:05.587594,2021-09-27 11:01:16.686961,2021-09-27 10:59:59.970896+00:00,2021-09-27 10:59:59.970897,2021-09-27 11:00:09.999306,2021-09-27 11:00:09.999306,2021-09-27 11:00:52.891816,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,d8967cde-d6d5-4445-ad66-0c17c67e0308,7000,9146,0.0,nan,8,7,"10, 40, 90, 100, 120, 130, 140, 150",nan
3634fe40-d313-47d6-aa6b-cb40b953bb9a,TICKETITEM_DONE,10,2021-09-27 09:31:56.512071,2021-09-27 11:45:50.742454,2021-09-27 11:32:42.315012+00:00,2021-09-27 11:32:42.315012,2021-09-27 11:32:54.076576,2021-09-27 11:32:54.076576,2021-09-27 11:33:36.620193,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,ff234e92-f060-47b4-b790-df9824d467fe,120000,119590,0.0,nan,9,0,"10, 40, 90, 100, 110, 120, 130, 140, 150",nan
861f6a08-6d0f-4f1c-a1c6-1eef3beafce0,TICKETITEM_DONE,40,2021-09-27 09:31:56.512965,2021-09-27 11:45:50.743285,2021-09-27 11:33:56.112164+00:00,2021-09-27 11:33:56.112165,2021-09-27 11:34:05.679729,2021-09-27 11:34:05.679729,2021-09-27 11:34:33.660732,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,ff234e92-f060-47b4-b790-df9824d467fe,70000,97105,0.0,nan,9,1,"10, 40, 90, 100, 110, 120, 130, 140, 150",nan
067c3d16-64fd-4acc-a39d-5a314c5f742a,TICKETITEM_DONE,90,2021-09-27 09:31:56.513807,2021-09-27 11:45:50.745554,2021-09-27 11:34:48.154892+00:00,2021-09-27 11:34:48.154893,2021-09-27 11:34:59.511980,2021-09-27 11:34:59.511980,2021-09-27 11:35:23.654626,None,False,2d7f72ae-7a99-4538-b178-eb280b16ec25,ff234e92-f060-47b4-b790-df9824d467fe,60000,85778,0.0,nan,9,2,"10, 40, 90, 100, 110, 120, 130, 140, 150",nan
12f91907-4958-46de-b689-3e08c4e7fb32,TICKETITEM_DONE,100,2021-09-27 09:31:56.514827,2021-09-27 11:45:50.747452,2021-09-27 11:35:42.379657+00:00,2021-09-27 11:35:42.379657,2021-09-27 11:35:50.780730,2021-09-27 11:35:50.780730,2021-09-27 11:35:59.784402,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,ff234e92-f060-47b4-b790-df9824d467fe,32000,38635,0.0,nan,9,3,"10, 40, 90, 100, 110, 120, 130, 140, 150",nan
f6e0faf4-0e0d-4854-a227-bc82003da18d,TICKETITEM_DONE,110,2021-09-27 09:31:56.515709,2021-09-27 11:45:50.748840,2021-09-27 11:36:02.514176+00:00,2021-09-27 11:36:02.514176,2021-09-27 11:36:10.635050,2021-09-27 11:36:10.635050,2021-09-27 11:36:19.889416,None,False,3182fea5-7eca-4d34-96e1-77abec8fc795,ff234e92-f060-47b4-b790-df9824d467fe,10000,11133,0.0,nan,9,4,"10, 40, 90, 100, 110, 120, 130, 140, 150",nan
42e3ad8b-1ecb-4017-b1dd-75d4aba1cd8c,TICKETITEM_DONE,120,2021-09-27 09:31:56.516597,2021-09-27 11:45:50.752034,2021-09-27 11:36:23.338241+00:00,2021-09-27 11:36:23.338241,2021-09-27 11:36:32.982595,2021-09-27 11:36:32.982595,2021-09-27 11:36:42.545440,None,False,4c02a8a1-7b6d-43ef-b639-03f0b7b7a4b1,ff234e92-f060-47b4-b790-df9824d467fe,15000,17188,0.0,nan,9,5,"10, 40, 90, 100, 110, 120, 130, 140, 150",nan
521f1dc9-bdf2-41b4-aaf6-8aea7603bae7,TICKETITEM_DONE,130,2021-09-27 09:31:56.517451,2021-09-27 11:45:50.753842,2021-09-27 11:36:51.571420+00:00,2021-09-27 11:36:51.571420,2021-09-27 11:36:59.668018,2021-09-27 11:36:59.668018,2021-09-27 11:37:20.627170,None,False,e1d855b2-f0b5-45d8-a1f8-a10ba21eed20,ff234e92-f060-47b4-b790-df9824d467fe,2000,2597,0.0,nan,9,6,"10, 40, 90, 100, 110, 120, 130, 140, 150",nan
dd3eb6ec-06df-4f05-a407-33ae7e718042,TICKETITEM_DONE,140,2021-09-27 09:31:56.518298,2021-09-27 11:45:50.756071,2021-09-27 11:38:05.422837+00:00,2021-09-27 11:38:05.422838,2021-09-27 11:38:14.482778,2021-09-27 11:38:14.482779,2021-09-27 11:44:20.195863,None,False,7148f280-0f82-4195-9b40-c3358b7fff32,ff234e92-f060-47b4-b790-df9824d467fe,15000,943,0.0,nan,9,7,"10, 40, 90, 100, 110, 120, 130, 140, 150",nan
126d333e-cbf9-4499-9cd8-bd0f2987a272,TICKETITEM_DONE,150,2021-09-27 09:31:56.519088,2021-09-27 11:45:50.757346,2021-09-27 11:44:39.613350+00:00,2021-09-27 11:44:39.613350,2021-09-27 11:44:49.569913,2021-09-27 11:44:49.569914,2021-09-27 11:45:23.047219,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,ff234e92-f060-47b4-b790-df9824d467fe,7000,7797,0.0,nan,9,8,"10, 40, 90, 100, 110, 120, 130, 140, 150",nan
56c68900-99bd-40a2-b842-5e000722b460,TICKETITEM_DONE,20,2021-09-27 09:32:05.808400,2021-09-27 11:11:30.010766,2021-09-27 11:08:01.055503+00:00,2021-09-27 11:08:01.055503,2021-09-27 11:08:13.601845,2021-09-27 11:08:13.601846,2021-09-27 11:08:45.380887,None,False,8bf1771c-a330-4410-a890-b7b7c7b621b3,597c0c1c-2e1c-4691-a5dd-8a9e5f9be065,110000,116946,0.0,nan,6,0,"20, 50, 90, 100, 130, 140",nan
0b6d715d-9551-4e39-98fa-879268e9f98c,TICKETITEM_DONE,50,2021-09-27 09:32:05.809209,2021-09-27 11:11:30.012514,2021-09-27 11:08:45.625549+00:00,2021-09-27 11:08:45.625549,2021-09-27 11:08:54.709341,2021-09-27 11:08:54.709341,2021-09-27 11:09:23.903314,None,False,ad97a5b1-2c4a-464a-8942-cecfddca6225,597c0c1c-2e1c-4691-a5dd-8a9e5f9be065,70000,83396,0.0,nan,6,1,"20, 50, 90, 100, 130, 140",nan
5668ca5a-71bc-484c-8981-7dd776234bab,TICKETITEM_DONE,90,2021-09-27 09:32:05.810004,2021-09-27 11:11:30.013437,2021-09-27 11:09:24.233953+00:00,2021-09-27 11:09:24.233954,2021-09-27 11:09:33.779769,2021-09-27 11:09:33.779769,2021-09-27 11:09:57.252239,None,False,2d7f72ae-7a99-4538-b178-eb280b16ec25,597c0c1c-2e1c-4691-a5dd-8a9e5f9be065,50000,66933,0.0,nan,6,2,"20, 50, 90, 100, 130, 140",nan
fe2240c1-e059-4bab-b74e-39d2eab2d054,TICKETITEM_DONE,100,2021-09-27 09:32:05.810780,2021-09-27 11:11:30.014066,2021-09-27 11:09:57.506155+00:00,2021-09-27 11:09:57.506155,2021-09-27 11:10:05.681124,2021-09-27 11:10:05.681124,2021-09-27 11:10:15.351039,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,597c0c1c-2e1c-4691-a5dd-8a9e5f9be065,40000,52355,0.0,nan,6,3,"20, 50, 90, 100, 130, 140",nan
2671a464-5ae2-4125-ba71-a99b186d33a6,TICKETITEM_DONE,130,2021-09-27 09:32:05.811583,2021-09-27 11:11:30.014897,2021-09-27 11:10:15.632520+00:00,2021-09-27 11:10:15.632520,2021-09-27 11:10:25.019912,2021-09-27 11:10:25.019913,2021-09-27 11:10:31.839251,None,False,e1d855b2-f0b5-45d8-a1f8-a10ba21eed20,597c0c1c-2e1c-4691-a5dd-8a9e5f9be065,2000,2858,0.0,nan,6,4,"20, 50, 90, 100, 130, 140",nan
87284579-e8ac-4851-af7d-7365d3a237eb,TICKETITEM_DONE,140,2021-09-27 09:32:05.812335,2021-09-27 11:11:30.015940,2021-09-27 11:10:35.406886+00:00,2021-09-27 11:10:35.406886,2021-09-27 11:10:45.090717,2021-09-27 11:10:45.090718,2021-09-27 11:10:58.852668,None,False,7148f280-0f82-4195-9b40-c3358b7fff32,597c0c1c-2e1c-4691-a5dd-8a9e5f9be065,15000,17050,0.0,nan,6,5,"20, 50, 90, 100, 130, 140",nan
f948d807-1bb7-44de-831a-57b4b4f5ef69,TICKETITEM_DONE,10,2021-09-27 09:34:00.470666,2021-09-27 12:11:31.902429,2021-09-27 12:03:53.733200+00:00,2021-09-27 12:03:53.733201,2021-09-27 12:04:05.410092,2021-09-27 12:04:05.410092,2021-09-27 12:04:38.978978,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,bed0f732-dd83-41f3-9a6d-b51874f2ada2,120000,132945,0.0,nan,2,0,"10, 30",nan
2b6794a8-edc1-4fb2-ac89-c0d708260bc6,TICKETITEM_DONE,10,2021-09-27 09:38:30.792630,2021-09-27 11:15:20.506414,2021-09-27 11:10:25.186934+00:00,2021-09-27 11:10:25.186934,2021-09-27 11:10:35.369300,2021-09-27 11:10:35.369300,2021-09-27 11:11:10.509703,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,c242e2ba-6191-4b3b-b51d-80110e88b8e3,120000,145961,0.0,nan,7,0,"10, 50, 60, 90, 100, 110, 150",nan
34107a67-89b9-4389-90f0-ca057071d6eb,TICKETITEM_DONE,50,2021-09-27 09:38:30.793574,2021-09-27 11:15:20.507565,2021-09-27 11:11:10.704550+00:00,2021-09-27 11:11:10.704551,2021-09-27 11:11:20.032568,2021-09-27 11:11:20.032568,2021-09-27 11:11:47.658157,None,False,ad97a5b1-2c4a-464a-8942-cecfddca6225,c242e2ba-6191-4b3b-b51d-80110e88b8e3,70000,80404,0.0,nan,7,1,"10, 50, 60, 90, 100, 110, 150",nan
1c50dee6-908f-48a2-9e3e-02bb70b62fa1,TICKETITEM_DONE,60,2021-09-27 09:38:30.794329,2021-09-27 11:15:20.508855,2021-09-27 11:11:47.857011+00:00,2021-09-27 11:11:47.857011,2021-09-27 11:11:56.036725,2021-09-27 11:11:56.036726,2021-09-27 11:12:29.104039,None,False,f1f0a3a7-0f9f-4912-81bd-8e2b97f54b52,c242e2ba-6191-4b3b-b51d-80110e88b8e3,100000,100178,0.0,nan,7,2,"10, 50, 60, 90, 100, 110, 150",nan
0e1b8626-0ce8-4625-b0ed-76e30183c8da,TICKETITEM_DONE,90,2021-09-27 09:38:30.795180,2021-09-27 11:15:20.509748,2021-09-27 11:12:29.401349+00:00,2021-09-27 11:12:29.401349,2021-09-27 11:12:38.656270,2021-09-27 11:12:38.656270,2021-09-27 11:13:03.062879,None,False,2d7f72ae-7a99-4538-b178-eb280b16ec25,c242e2ba-6191-4b3b-b51d-80110e88b8e3,50000,61058,0.0,nan,7,3,"10, 50, 60, 90, 100, 110, 150",nan
751d3ea5-3b2e-4b24-9fc1-8448af6cc041,TICKETITEM_DONE,100,2021-09-27 09:38:30.795994,2021-09-27 11:15:20.510340,2021-09-27 11:13:03.216436+00:00,2021-09-27 11:13:03.216437,2021-09-27 11:13:11.186336,2021-09-27 11:13:11.186336,2021-09-27 11:13:21.493830,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,c242e2ba-6191-4b3b-b51d-80110e88b8e3,40000,51144,0.0,nan,7,4,"10, 50, 60, 90, 100, 110, 150",nan
42dcb0d4-0b79-4915-b80b-4273452cc749,TICKETITEM_DONE,110,2021-09-27 09:38:30.796793,2021-09-27 11:15:20.511142,2021-09-27 11:13:21.692446+00:00,2021-09-27 11:13:21.692446,2021-09-27 11:13:29.519347,2021-09-27 11:13:29.519347,2021-09-27 11:13:37.140314,None,False,3182fea5-7eca-4d34-96e1-77abec8fc795,c242e2ba-6191-4b3b-b51d-80110e88b8e3,10000,14051,0.0,nan,7,5,"10, 50, 60, 90, 100, 110, 150",nan
4615adb3-84d4-450e-84cc-98cab20310c8,TICKETITEM_DONE,150,2021-09-27 09:38:30.797532,2021-09-27 11:15:20.512645,2021-09-27 11:13:38.955173+00:00,2021-09-27 11:13:38.955173,2021-09-27 11:13:48.904755,2021-09-27 11:13:48.904756,2021-09-27 11:14:13.914907,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,c242e2ba-6191-4b3b-b51d-80110e88b8e3,7000,9212,0.0,nan,7,6,"10, 50, 60, 90, 100, 110, 150",nan
d9e5bb71-33f0-4995-a295-2df8948d3a71,TICKETITEM_DONE,10,2021-09-27 09:38:58.183401,2021-09-27 11:36:35.147865,2021-09-27 11:31:37.100991+00:00,2021-09-27 11:31:37.100991,2021-09-27 11:31:49.239641,2021-09-27 11:31:49.239641,2021-09-27 11:32:26.200934,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,168d55cf-ac51-4523-80fe-18445fafbddd,120000,123043,0.0,nan,7,0,"10, 40, 90, 100, 130, 140, 150",nan
7ec8452e-921b-4348-9e20-2355dc6dbff6,TICKETITEM_DONE,40,2021-09-27 09:38:58.185920,2021-09-27 11:36:35.148316,2021-09-27 11:32:32.578527+00:00,2021-09-27 11:32:32.578527,2021-09-27 11:32:42.054248,2021-09-27 11:32:42.054248,2021-09-27 11:33:15.524586,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,168d55cf-ac51-4523-80fe-18445fafbddd,84000,156253,0.0,nan,7,1,"10, 40, 90, 100, 130, 140, 150",nan
b9f0adc0-9912-4628-b9b8-ff5a63f61e95,TICKETITEM_DONE,90,2021-09-27 09:38:58.188357,2021-09-27 11:36:35.148736,2021-09-27 11:33:35.817934+00:00,2021-09-27 11:33:35.817934,2021-09-27 11:33:46.489647,2021-09-27 11:33:46.489648,2021-09-27 11:34:11.947917,None,False,2d7f72ae-7a99-4538-b178-eb280b16ec25,168d55cf-ac51-4523-80fe-18445fafbddd,60000,87601,0.0,nan,7,2,"10, 40, 90, 100, 130, 140, 150",nan
f1441b11-f33a-4551-b2b2-bb824ba4c4b3,TICKETITEM_DONE,100,2021-09-27 09:38:58.190526,2021-09-27 11:36:35.149096,2021-09-27 11:34:17.822591+00:00,2021-09-27 11:34:17.822591,2021-09-27 11:34:26.051091,2021-09-27 11:34:26.051091,2021-09-27 11:34:35.454809,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,168d55cf-ac51-4523-80fe-18445fafbddd,48000,60734,0.0,nan,7,3,"10, 40, 90, 100, 130, 140, 150",nan
f37d7294-8577-4303-80d5-7ba97ad75155,TICKETITEM_DONE,130,2021-09-27 09:38:58.192729,2021-09-27 11:36:35.149457,2021-09-27 11:34:38.512435+00:00,2021-09-27 11:34:38.512435,2021-09-27 11:34:48.078829,2021-09-27 11:34:48.078830,2021-09-27 11:34:55.079976,None,False,e1d855b2-f0b5-45d8-a1f8-a10ba21eed20,168d55cf-ac51-4523-80fe-18445fafbddd,3000,4286,0.0,nan,7,4,"10, 40, 90, 100, 130, 140, 150",nan
27b547ff-9c66-43f7-a53a-d67b820ff0be,TICKETITEM_DONE,140,2021-09-27 09:38:58.195405,2021-09-27 11:36:35.149835,2021-09-27 11:34:59.566291+00:00,2021-09-27 11:34:59.566291,2021-09-27 11:35:07.858290,2021-09-27 11:35:07.858291,2021-09-27 11:35:25.378449,None,False,e31c5ea0-00ba-4fb3-9bd6-185237ca1ceb,168d55cf-ac51-4523-80fe-18445fafbddd,60000,64685,0.0,nan,7,5,"10, 40, 90, 100, 130, 140, 150",nan
b1726c6a-140e-4867-bdbe-5841f987eb6f,TICKETITEM_DONE,150,2021-09-27 09:38:58.197710,2021-09-27 11:36:35.150259,2021-09-27 11:35:31.816826+00:00,2021-09-27 11:35:31.816826,2021-09-27 11:35:42.274563,2021-09-27 11:35:42.274563,2021-09-27 11:36:10.696981,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,168d55cf-ac51-4523-80fe-18445fafbddd,8000,9057,0.0,nan,7,6,"10, 40, 90, 100, 130, 140, 150",nan
631ca587-0064-4323-b5c1-89d6b026194a,TICKETITEM_DONE,10,2021-09-27 09:40:00.081736,2021-09-27 11:20:10.591889,2021-09-27 11:12:01.629031+00:00,2021-09-27 11:12:01.629032,2021-09-27 11:12:12.598078,2021-09-27 11:12:12.598078,2021-09-27 11:12:45.506200,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,336569bf-3007-40e7-9e45-9e753a05f31c,120000,129441,0.0,nan,8,0,"10, 40, 60, 100, 120, 130, 140, 150",nan
43d95eee-7889-4f39-af83-70a9fcd08319,TICKETITEM_DONE,40,2021-09-27 09:40:00.087490,2021-09-27 11:20:10.592110,2021-09-27 11:12:45.831722+00:00,2021-09-27 11:12:45.831722,2021-09-27 11:12:54.881183,2021-09-27 11:12:54.881183,2021-09-27 11:13:22.770127,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,336569bf-3007-40e7-9e45-9e753a05f31c,84000,94023,0.0,nan,8,1,"10, 40, 60, 100, 120, 130, 140, 150",nan
f847952e-0509-482b-b025-cca4539e7d7e,TICKETITEM_DONE,60,2021-09-27 09:40:00.093468,2021-09-27 11:20:10.592314,2021-09-27 11:13:29.552822+00:00,2021-09-27 11:13:29.552823,2021-09-27 11:13:38.913669,2021-09-27 11:13:38.913669,2021-09-27 11:17:18.074422,None,False,f1f0a3a7-0f9f-4912-81bd-8e2b97f54b52,336569bf-3007-40e7-9e45-9e753a05f31c,100000,95167,0.0,nan,8,2,"10, 40, 60, 100, 120, 130, 140, 150",nan
338948c1-a38e-4425-912b-5978333eec4a,TICKETITEM_DONE,100,2021-09-27 09:40:00.098472,2021-09-27 11:20:10.592516,2021-09-27 11:17:18.406516+00:00,2021-09-27 11:17:18.406516,2021-09-27 11:17:27.715123,2021-09-27 11:17:27.715123,2021-09-27 11:17:37.489331,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,336569bf-3007-40e7-9e45-9e753a05f31c,40000,44942,0.0,nan,8,3,"10, 40, 60, 100, 120, 130, 140, 150",nan
b2fa0d76-85b8-41e2-9eeb-f9895e881652,TICKETITEM_DONE,120,2021-09-27 09:40:00.108992,2021-09-27 11:20:10.592729,2021-09-27 11:17:37.635253+00:00,2021-09-27 11:17:37.635253,2021-09-27 11:17:47.241880,2021-09-27 11:17:47.241881,2021-09-27 11:17:55.975904,None,False,4c02a8a1-7b6d-43ef-b639-03f0b7b7a4b1,336569bf-3007-40e7-9e45-9e753a05f31c,15000,18261,0.0,nan,8,4,"10, 40, 60, 100, 120, 130, 140, 150",nan
a85175ed-c23e-48ba-a2a8-a18e82b51f91,TICKETITEM_DONE,130,2021-09-27 09:40:00.113913,2021-09-27 11:20:10.592926,2021-09-27 11:17:56.264962+00:00,2021-09-27 11:17:56.264963,2021-09-27 11:18:04.237178,2021-09-27 11:18:04.237178,2021-09-27 11:18:11.616936,None,False,e1d855b2-f0b5-45d8-a1f8-a10ba21eed20,336569bf-3007-40e7-9e45-9e753a05f31c,3000,3699,0.0,nan,8,5,"10, 40, 60, 100, 120, 130, 140, 150",nan
44b5a65a-eb48-46b6-9b82-38b9944c2e65,TICKETITEM_DONE,140,2021-09-27 09:40:00.119064,2021-09-27 11:20:10.593120,2021-09-27 11:18:13.500945+00:00,2021-09-27 11:18:13.500945,2021-09-27 11:18:22.031814,2021-09-27 11:18:22.031814,2021-09-27 11:18:40.295820,None,False,d540dc34-5e97-4032-9c6b-ec8e0bf63864,336569bf-3007-40e7-9e45-9e753a05f31c,60000,62794,0.0,nan,8,6,"10, 40, 60, 100, 120, 130, 140, 150",nan
7780449b-2125-435b-a187-356bcfd45fa8,TICKETITEM_DONE,150,2021-09-27 09:40:00.127661,2021-09-27 11:20:10.593331,2021-09-27 11:18:51.502958+00:00,2021-09-27 11:18:51.502958,2021-09-27 11:19:01.441615,2021-09-27 11:19:01.441616,2021-09-27 11:19:38.422971,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,336569bf-3007-40e7-9e45-9e753a05f31c,7000,7758,0.0,nan,8,7,"10, 40, 60, 100, 120, 130, 140, 150",nan
c07b416f-f8cd-452f-931d-2918acd72864,TICKETITEM_DONE,10,2021-09-27 09:40:15.116202,2021-09-27 12:36:11.750706,2021-09-27 12:30:00.404194+00:00,2021-09-27 12:30:00.404194,2021-09-27 12:30:12.163592,2021-09-27 12:30:12.163592,2021-09-27 12:30:47.241542,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,1e3bf75a-a052-4506-8856-c97e37c783e2,120000,146486,0.0,nan,5,0,"10, 40, 60, 90, 150",nan
951a9cf9-fb89-459a-8365-05a5199dc35c,TICKETITEM_DONE,40,2021-09-27 09:40:15.117174,2021-09-27 12:36:11.750987,2021-09-27 12:30:47.280079+00:00,2021-09-27 12:30:47.280079,2021-09-27 12:30:55.903994,2021-09-27 12:30:55.903994,2021-09-27 12:31:23.549814,None,False,85e5083f-1736-4922-9bf7-1cf7da802d64,1e3bf75a-a052-4506-8856-c97e37c783e2,84000,101935,0.0,nan,5,1,"10, 40, 60, 90, 150",nan
29e19904-e6d6-4ba7-b3d7-7b2d8f69c18b,TICKETITEM_DONE,90,2021-09-27 09:40:15.119119,2021-09-27 12:36:11.751476,2021-09-27 12:34:37.854094+00:00,2021-09-27 12:34:37.854094,2021-09-27 12:34:46.946509,2021-09-27 12:34:46.946510,2021-09-27 12:35:12.755785,None,False,2d7f72ae-7a99-4538-b178-eb280b16ec25,1e3bf75a-a052-4506-8856-c97e37c783e2,50000,70012,0.0,nan,5,3,"10, 40, 60, 90, 150",nan
f0a8eb81-c4ab-4612-944d-e069e8c1059c,TICKETITEM_DONE,150,2021-09-27 09:40:15.120028,2021-09-27 12:36:11.751722,2021-09-27 12:35:12.785792+00:00,2021-09-27 12:35:12.785793,2021-09-27 12:35:21.358448,2021-09-27 12:35:21.358448,2021-09-27 12:35:47.755267,None,False,bfe9f09a-4bfd-4504-a024-8b7cad14407d,1e3bf75a-a052-4506-8856-c97e37c783e2,8000,11837,0.0,nan,5,4,"10, 40, 60, 90, 150",nan
4f17e3b2-16e4-4fc2-8f1f-74a390d29044,TICKETITEM_DONE,10,2021-09-27 09:42:35.605132,2021-09-27 11:20:21.368401,2021-09-27 11:14:02.745612+00:00,2021-09-27 11:14:02.745613,2021-09-27 11:14:13.655742,2021-09-27 11:14:13.655742,2021-09-27 11:14:44.887186,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,46b075ec-2b11-4bf2-93b5-9e167002a508,120000,124295,0.0,nan,6,0,"10, 50, 70, 90, 100, 110",nan
4580745d-ef86-4df4-b52b-2f2315761bb4,TICKETITEM_DONE,50,2021-09-27 09:42:35.606168,2021-09-27 11:20:21.368884,2021-09-27 11:14:45.229195+00:00,2021-09-27 11:14:45.229195,2021-09-27 11:14:54.533757,2021-09-27 11:14:54.533757,2021-09-27 11:15:22.664650,None,False,ad97a5b1-2c4a-464a-8942-cecfddca6225,46b075ec-2b11-4bf2-93b5-9e167002a508,70000,70994,0.0,nan,6,1,"10, 50, 70, 90, 100, 110",nan
f2c80bf8-5db4-4b3c-b757-4885fd67f132,TICKETITEM_DONE,70,2021-09-27 09:42:35.607157,2021-09-27 11:20:21.369293,2021-09-27 11:15:22.914161+00:00,2021-09-27 11:15:22.914161,2021-09-27 11:15:31.398327,2021-09-27 11:15:31.398328,2021-09-27 11:18:06.172829,None,False,173635e7-80be-452c-966b-8bccaa7cd016,46b075ec-2b11-4bf2-93b5-9e167002a508,100000,54321,0.0,nan,6,2,"10, 50, 70, 90, 100, 110",nan
335f88df-aae3-4344-9fd6-807e1ea904e5,TICKETITEM_DONE,90,2021-09-27 09:42:35.608502,2021-09-27 11:20:21.369644,2021-09-27 11:18:22.074610+00:00,2021-09-27 11:18:22.074610,2021-09-27 11:18:31.756090,2021-09-27 11:18:31.756091,2021-09-27 11:18:56.037894,None,False,2d7f72ae-7a99-4538-b178-eb280b16ec25,46b075ec-2b11-4bf2-93b5-9e167002a508,50000,69942,0.0,nan,6,3,"10, 50, 70, 90, 100, 110",nan
da20fe70-0e58-4edc-915e-8d8c0a6b30c0,TICKETITEM_DONE,100,2021-09-27 09:42:35.609445,2021-09-27 11:20:21.369927,2021-09-27 11:19:01.497361+00:00,2021-09-27 11:19:01.497361,2021-09-27 11:19:09.433980,2021-09-27 11:19:09.433981,2021-09-27 11:19:18.984555,None,False,87941a51-fd64-4171-95b9-db76bd4465f0,46b075ec-2b11-4bf2-93b5-9e167002a508,40000,53564,0.0,nan,6,4,"10, 50, 70, 90, 100, 110",nan
b0ead3d3-56e5-43b9-8648-b9f1a0eb734f,TICKETITEM_DONE,110,2021-09-27 09:42:35.611411,2021-09-27 11:20:21.370198,2021-09-27 11:19:19.438087+00:00,2021-09-27 11:19:19.438088,2021-09-27 11:19:27.278468,2021-09-27 11:19:27.278468,2021-09-27 11:19:50.037035,None,False,3182fea5-7eca-4d34-96e1-77abec8fc795,46b075ec-2b11-4bf2-93b5-9e167002a508,10000,11353,0.0,nan,6,5,"10, 50, 70, 90, 100, 110",nan
ddf01f2a-c920-400b-b062-88f156d22ccf,TICKETITEM_DONE,10,2021-09-27 09:48:40.469945,2021-09-27 11:21:12.357856,2021-09-27 11:16:03.093174+00:00,2021-09-27 11:16:03.093175,2021-09-27 11:16:13.560780,2021-09-27 11:16:13.560780,2021-09-27 11:16:52.354195,None,False,dd565e5e-13a7-4379-9fc8-b9221fae01cf,8b407535-5e88-4461-8d68-53dabc150206,120000,135142,0.0,nan,7,0,"10, 40, 90, 100, 130, 140, 150",nan
